gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PTTG1,560.5414071373995,2.718898651682728,0.392180584221911,6.932772200023726,4.1267245490859765e-12,3.593830621012226e-10
C20orf202,39.86067118581632,-2.6644059157139983,0.38446250669607496,-6.930210018685288,4.202163000686076e-12,3.642893306776583e-10
CLIC3,1179.2193499778589,-2.4596484501612768,0.3552999598488003,-6.922737765599503,4.429973771059851e-12,3.8230072290340945e-10
HHIPL2,78.49830359832822,5.441828648109446,0.7870203258215608,6.9144702742318485,4.696148658709718e-12,4.0344570819329615e-10
ASPA,144.68359176098994,-2.387155530568734,0.34543369604667756,-6.910604141658966,4.8259400197091266e-12,4.127368971116254e-10
AURKB,346.4966126949882,3.9068959332137916,0.5657975510734767,6.905112837270705,5.016353863137991e-12,4.2710670034717755e-10
ECEL1P2,201.26983665750421,-3.35348402991657,0.48640747326416467,-6.894392488281764,5.409547905950583e-12,4.58537322943509e-10
ITIH5,1821.172951670067,-2.5839099980056486,0.37521656504757095,-6.886449689869246,5.720197695976638e-12,4.827239400781702e-10
RP4-639F20.1,279.8464411889307,-1.33936689032353,0.19464238081133936,-6.881167835805171,5.936385896345904e-12,4.987610212119343e-10
CCNB2,548.591753820446,3.3634908010768694,0.4894701939613874,6.8716968726030405,6.344265645378348e-12,5.283748226578859e-10
UBE2C,624.4889780428764,3.9365398080659584,0.5728396808251742,6.8719747249271945,6.331917563038866e-12,5.283748226578859e-10
SLC19A3,663.0390861987403,-2.823963459560921,0.4110226761524495,-6.870578251292162,6.394217689605168e-12,5.302196512006512e-10
CEP55,560.9592742342434,3.5012186458410377,0.5098186468188025,6.867576671995336,6.530165776102902e-12,5.391485787092405e-10
KIF26A,275.69879607675574,-1.9119097185539058,0.27843424376999726,-6.866647193486925,6.5728353743862835e-12,5.403323976736862e-10
AFF3,738.8341032445943,-2.9751452582040265,0.4333330184389444,-6.865724815805185,6.615449073102427e-12,5.404466168134728e-10
B3GNT6,89.13525584551599,5.243123796981079,0.7637035034229586,6.865391835288338,6.630899136658591e-12,5.404466168134728e-10
VASH1,1270.941540047376,-1.6103370692692027,0.23482727386662292,-6.857538490966944,7.005715254111481e-12,5.685659630911241e-10
NCKAP5,1399.4834794384785,-4.12211478464057,0.6018456923232631,-6.849122353486085,7.430442623212068e-12,6.004805157199176e-10
SALL4,64.80194893768174,3.7019735729591337,0.5411346047675467,6.841132576522948,7.856949959723878e-12,6.322689857884126e-10
LGI3,1819.0059173691113,-4.146177890847922,0.6064328431096623,-6.836994298638542,8.08719584498016e-12,6.480630216616034e-10
MCM10,191.48315572042506,3.4416024044159856,0.5039198411484528,6.829662425223108,8.511467914809178e-12,6.763779836301694e-10
SHC3,757.9157947744412,-2.305727927304009,0.3375859037731387,-6.830048001214775,8.488622465356727e-12,6.763779836301694e-10
MELK,392.43244906460404,3.859103958650281,0.5651079668939181,6.828967533162935,8.552792614821246e-12,6.768417458500864e-10
CAT,9075.447700493058,-1.7077963807189633,0.25014036014633073,-6.827352370164942,8.64960611399826e-12,6.816747430007224e-10
WASF3,850.0942989597784,-2.2189736471212456,0.32517827710164515,-6.823868023716826,8.862130351004744e-12,6.955495887010801e-10
JAM2,1314.620498388705,-2.246507434393607,0.32960647595933007,-6.815726019505764,9.378889097621485e-12,7.330908724173646e-10
RP11-93K22.13,18.69882743780699,4.768705653437537,0.7000889518465278,6.811571073732533,9.653858150780071e-12,7.515036026599082e-10
GPRIN1,306.45511045653836,3.2358510736574275,0.47525556329584073,6.808654802938414,9.851554527244393e-12,7.637758046488011e-10
PPP2R2C,322.9594809503156,5.6707183289315015,0.8330578332011628,6.807112427165863,9.957711464278728e-12,7.688804576790441e-10
ADAMTS8,922.8939790859849,-3.6313807740397452,0.5337798877865021,-6.8031427506541835,1.0236112701041708e-11,7.871900864284978e-10
CAV1,28640.55552503363,-2.982409967523658,0.438462650768369,-6.801970389717882,1.0319781323037215e-11,7.904372264777741e-10
C1orf112,268.64453403084116,1.9518464379405134,0.28702533237401695,6.800258436412509,1.0443164116209589e-11,7.966881040973971e-10
NLRC4,402.4120642080171,-2.0689102298920807,0.3044446350567245,-6.795686281371321,1.0779812732361662e-11,8.190939778151459e-10
SKA3,167.5842178640766,3.3616115934936666,0.49521127725603376,6.7882371583304,1.1351194977450347e-11,8.59087264325131e-10
RAD54L,103.72620838426579,3.027394890836227,0.4473127960366019,6.767959507665206,1.3061129632205538e-11,9.84500502337427e-10
FHL5,370.26194896857396,-2.6484173084996994,0.39134918700678234,-6.767402096209799,1.3111531438428402e-11,9.84500502337427e-10
CCNB1,1235.0826517380463,3.2411073644033355,0.4792964654476048,6.762218372248029,1.3589466484818847e-11,1.0150335487597633e-9
S1PR1,3498.101774140438,-2.222052044446706,0.32861627048832076,-6.761844266398487,1.36246113927485e-11,1.0150335487597633e-9
HMMR,436.6238996240645,3.3844046978742637,0.5009915614718838,6.755412582062423,1.4242936347630515e-11,1.0569699689572342e-9
CTD-2562J17.6,1503.6527845758847,-2.4788160146726024,0.3672081499638849,-6.750438450008245,1.4739904092877256e-11,1.089610274648663e-9
CASQ2,163.92092125508805,-3.2083388919421068,0.47532695962933763,-6.74975156983308,1.4809851518573045e-11,1.0905540083483594e-9
NUF2,363.9093904445915,4.4158618517960635,0.6546761723077166,6.74510855684615,1.5291265243571037e-11,1.117706404420822e-9
FGB,2660.9202167530007,8.56963442104238,1.2705042426214999,6.745065568108763,1.529579339103579e-11,1.117706404420822e-9
IGSF9,519.2950736893331,2.859900875774707,0.42452263523917017,6.7367453190416535,1.6197371817335115e-11,1.179069753054257e-9
CDC25C,130.3384069177888,4.059427933656495,0.6027799863028853,6.734510146155898,1.644831262923066e-11,1.1927841006261868e-9
ANLN,1307.813773018224,3.8783307757861403,0.5759493928790512,6.733804781699954,1.6528290634058763e-11,1.1940437839877604e-9
TIE1,2073.089602744382,-1.7471843567069623,0.259498638771303,-6.7329230125432815,1.6628806092378317e-11,1.1967720369578838e-9
E2F8,238.66169611201337,3.3049189184721035,0.49096838131045756,6.731429241229041,1.6800453117363015e-11,1.204579856595291e-9
UBE2T,538.6413608059374,3.6825048132397544,0.5485332252834852,6.713366927475749,1.9018406266834946e-11,1.3584982933373638e-9
LYPD3,786.8181614636844,4.515408288464716,0.6729133033508385,6.710237806237137,1.9430748817947238e-11,1.382773289014514e-9
KRT16,184.4517356525252,5.941788961151955,0.8858220652845021,6.707655175922507,1.9777660027036746e-11,1.4022287436269324e-9
FGR,1655.0390638574902,-1.947827536749576,0.29058622652036026,-6.703096564740653,2.0404852243530132e-11,1.441338303661506e-9
SPAG4,433.9085356030041,3.1521482643152394,0.47066889343462476,6.697167176936175,2.124984789978232e-11,1.4954874507182597e-9
KIF11,695.6349671488726,2.8440193917471617,0.4250575657231508,6.690904058862308,2.217960474610701e-11,1.5551816974917387e-9
YBX2,100.66752907227068,4.65387979515808,0.6967329203692965,6.679574997965269,2.3963618136694312e-11,1.6619422731019417e-9
CDCA3,233.41015107095228,3.2531170033152925,0.48699178911094043,6.680024337277292,2.3890257217345264e-11,1.6619422731019417e-9
CD93,8086.486066550624,-2.031666882298731,0.30411351452424945,-6.680620180517264,2.3793316464101312e-11,1.6619422731019417e-9
PKMYT1,183.46171754313286,2.7826239721634907,0.41685572221366574,6.6752687413925305,2.4677952401645074e-11,1.7052822761020827e-9
MMP11,1729.515170187945,4.8955467708689575,0.7335709932551127,6.673582810500308,2.496326147796977e-11,1.7187701188008644e-9
TGM1,234.76795960126086,-3.0458843690525357,0.45697555074842927,-6.665311446233877,2.6410468335063606e-11,1.8118721298069535e-9
AC133785.1,19.965612826429755,7.506017154711622,1.1273021940414207,6.658389555512412,2.7684420481823056e-11,1.89246332411946e-9
ORC6,158.70697304393687,3.153584483755717,0.4738448670938496,6.655310002822335,2.8270354240524975e-11,1.9187622636131396e-9
TTK,330.85294648950753,3.7039672343378056,0.5565384131891764,6.65536672143198,2.825945369864004e-11,1.9187622636131396e-9
BRIP1,184.0812117083831,2.710013686863949,0.4073196024371874,6.653285701568608,2.8662103417823093e-11,1.9384526112933406e-9
RP11-564D11.3,21.703746260173155,3.7626614474944167,0.5659176197790247,6.648779461865197,2.9553342017580613e-11,1.9916655086900967e-9
THSD1,429.5706271694544,-2.2424413502648997,0.3374538049356289,-6.6451802216088725,3.0284628543178153e-11,2.0337620970968087e-9
PHACTR1,1603.5661221813193,-2.4588933968936035,0.37006977738389585,-6.644404777596426,3.044448522395828e-11,2.0373235866362537e-9
ARHGEF39,145.81374655292106,2.3552527416924094,0.35460770943844083,6.641854305486487,3.0976108379325695e-11,2.0656515350017467e-9
MYO7B,117.60090810182203,-2.54063193253339,0.3830747376063801,-6.63220954847709,3.3069863973529536e-11,2.1975904031468823e-9
CTHRC1,2247.8443795374665,4.18847191794426,0.6315935127046387,6.631594267028161,3.3208035175317225e-11,2.19910988494323e-9
AOC3,6380.981792371175,-2.5147577242936667,0.3793222515574971,-6.629607712091953,3.365801558033725e-11,2.221196100858796e-9
CENPF,1228.2643078024062,3.3938954248173667,0.5126361902000635,6.620475670070916,3.580448452692745e-11,2.354700444474346e-9
SOX7,475.7259265644806,-2.5208919574530317,0.3810790186179133,-6.615142357077889,3.711943598834712e-11,2.432789976528372e-9
ST8SIA6,182.70591754813805,-3.55453574859726,0.5373913233932491,-6.614427129475893,3.729933355453667e-11,2.436208525863436e-9
UHRF1,331.7757528155719,3.3790810121930774,0.5115673531990582,6.605349209761297,3.9658138987656966e-11,2.581433538473016e-9
PDZD2,2805.0208753926863,-2.828711903905207,0.42830951205223344,-6.604363957156847,3.992276274242333e-11,2.5898194932772036e-9
C17orf53,140.29953925974127,2.6780555754762316,0.40576250645025824,6.60005676449687,4.110003829818615e-11,2.6571523065186655e-9
STX1A,252.08174746393803,2.4473420616896657,0.37108199828301974,6.5951516727122605,4.248213294871633e-11,2.7372271608037766e-9
GPR87,370.44677877731135,4.633494535009523,0.7028538741413103,6.592400932086131,4.327699643646232e-11,2.7790534546673717e-9
LIMCH1,10976.607597309649,-2.031351799665013,0.3084186550584329,-6.5863454312779925,4.507843746389253e-11,2.885019997689122e-9
ERCC6L,98.59837548636544,3.058153516197869,0.46479556264404986,6.579566936485292,4.718204668164138e-11,3.009551820442356e-9
CBLC,596.0100568197454,3.3138035644349886,0.5040131696468768,6.574835270190887,4.870706153811949e-11,3.0937285931863576e-9
CCNA2,531.3333263705581,3.355206878951523,0.510338614067132,6.574471902512487,4.882614862358922e-11,3.0937285931863576e-9
BAIAP2L2,84.61568068073404,3.3079979673799684,0.5033061084173319,6.572536895652057,4.946512480453427e-11,3.1238372856691313e-9
GTSE1,218.16328671082246,3.4190967819379834,0.520387642948099,6.570288184723456,5.0217973593291774e-11,3.160914826307791e-9
RRM2,1442.4845513979283,3.6855861990635845,0.5611924549384791,6.56741937036131,5.119471610962494e-11,3.2117948211933124e-9
P3H4,802.7181360820505,1.49697449110842,0.2283818076627703,6.554701122774454,5.5753426871405884e-11,3.4863257616113214e-9
FMO2,7105.848097293658,-3.1226496548619136,0.47664212183909127,-6.551350608320939,5.70190112913598e-11,3.5538123638850137e-9
AGRP,61.022320507951825,-2.598782857318999,0.3968944828085934,-6.547792851462462,5.839363758606212e-11,3.6276334073009013e-9
TDO2,238.3370027134407,3.2136679611106564,0.4908910784787844,6.546600869320029,5.886139811037401e-11,3.64482008039303e-9
SEMA5A,2998.42533222629,-2.9245043327498648,0.4470420858106674,-6.541899354837163,6.074237813314283e-11,3.7491217985608415e-9
C14orf132,2152.7144750071348,-2.4254428350359585,0.3711059126910991,-6.5357159562554505,6.330596213293597e-11,3.89474616064308e-9
IGHG3,29337.722386300815,4.031706959913178,0.616945086874272,6.5349526978805565,6.362964839435821e-11,3.902072843013504e-9
CENPI,125.87153913844881,2.7409323110684642,0.41958832802553053,6.532432215086993,6.471008738288891e-11,3.955611495405312e-9
NEK2,491.44440275572924,3.7674837944531614,0.5769836550724863,6.529619619779097,6.593693271138826e-11,4.00493369640636e-9
IGHGP,2934.251753258834,4.254996226231747,0.6516322180343469,6.5297511517570035,6.587905520051919e-11,4.00493369640636e-9
RP11-582J16.4,76.83163382514931,-1.9643611425455079,0.30109858025609343,-6.523980089427056,6.846580187015207e-11,4.145332613547747e-9
IL31RA,145.3764200628549,4.587477458760131,0.7034605524769129,6.5213002244510205,6.97005117393047e-11,4.206734683202593e-9
PXDC1,1858.030461022819,-1.2953271179168586,0.19873140771942965,-6.517978878032254,7.126102358138882e-11,4.287350920328857e-9
TRAP1,1608.9713345716764,0.9839230914242023,0.15100604776488005,6.515785996572757,7.231000630138895e-11,4.336781258427956e-9
ORC1,194.41117079367277,3.077663098851556,0.47272561250129924,6.510464035504523,7.491900494415272e-11,4.47917010123787e-9
WFDC1,387.84505695848503,-2.0581280639268984,0.31637233514044627,-6.505398340260186,7.748777169196924e-11,4.611570321985672e-9
UBL3,4853.927581268015,-1.1720045074741317,0.18016570596790277,-6.505147587204687,7.761713891345431e-11,4.611570321985672e-9
TMEM178A,169.46570784693594,-2.6958897373842667,0.4147147458073266,-6.500588090100749,8.000662309052265e-11,4.738777377585242e-9
SPATS2,1099.529697637016,1.3467330670575488,0.20727683467103158,6.497267623731058,8.179188838590555e-11,4.82951979967799e-9
MYZAP,341.009880588799,-2.905857678404349,0.44776103111046917,-6.4897511764203335,8.59782533941784e-11,5.061040891153612e-9
DEPDC1B,190.79906083157087,3.6479664728896735,0.5634196714277934,6.474687800028631,9.500817700037607e-11,5.575372159234377e-9
EGLN3,1190.7240042447174,2.9379143534684204,0.45391056469124275,6.472452024699705,9.642514215643125e-11,5.64116659879588e-9
PTPRB,5382.55232549046,-2.824410549398784,0.4366589535613981,-6.468230014208668,9.91574860666132e-11,5.78327698551207e-9
TFR2,61.432331135020476,2.5850649741333704,0.4004312967671568,6.455701627229544,1.0771865649782742e-10,6.2634457827029414e-9
BIRC5,1050.364380898398,3.9062200677592314,0.6055696347479719,6.4504886698702055,1.1149006798335879e-10,6.463035187169054e-9
PAX6,101.85786571327297,-1.2752580655191432,0.19793018573711924,-6.442969074019239,1.1715857551952148e-10,6.771055613055496e-9
SLC22A18AS,113.09932562265122,2.6078688881659065,0.4059423034083711,6.4242353316462175,1.3253403499271447e-10,7.636523007193506e-9
GAB1,1695.7250032860059,-1.4323615110988648,0.22300872139122277,-6.4228945942705185,1.3370708104154012e-10,7.680907980795943e-9
LIMD1,3325.0645712251144,-1.4206691775818285,0.2213102780362612,-6.419354718577757,1.3685318916966888e-10,7.838030101633409e-9
PXMP4,2100.6262600501477,-1.3003504700442836,0.20262528602260843,-6.41751331025484,1.3851825262892525e-10,7.88603019145929e-9
FRMD3,531.5103856163126,-2.064266099291383,0.3216401422469218,-6.417936781369331,1.3813359152084738e-10,7.88603019145929e-9
EFNA4,484.6600601383777,2.1081237587695703,0.3285445390147759,6.416553947575308,1.3939356858715525e-10,7.912244464566145e-9
CDA,749.6947856863944,3.9637729328768856,0.6182271983325596,6.411514963378681,1.4408061427290435e-10,8.154022182233923e-9
ONECUT2,73.91168604273601,4.378080097083204,0.6830444388093662,6.409656309792608,1.4584804778445858e-10,8.229627122323059e-9
NUSAP1,798.2581480863325,2.8352931301953643,0.44244575701616184,6.408227641997244,1.4722098399484453e-10,8.282591760323524e-9
CALCRL,3783.897922347117,-2.5536932636311,0.39870823401053906,-6.404917294894888,1.504509138499564e-10,8.439411261606965e-9
C1QTNF6,931.7802581015142,2.9760468123438213,0.4654668124413224,6.393682068834902,1.619379650430814e-10,9.05712864897844e-9
RHBDL2,433.1268423713161,3.3144620650509977,0.5191805559914765,6.384025801431231,1.7249200846872152e-10,9.619203466419465e-9
STIL,328.48144161353457,2.6463004445923017,0.41473511368430316,6.380700252466852,1.7628004815723076e-10,9.80178740074258e-9
FFAR4,250.18425418147078,-2.894386364472649,0.45364770599076404,-6.38025129687656,1.767976277092498e-10,9.801989406019803e-9
EPHB2,1089.802581666855,2.4543715007219755,0.38483289733456355,6.37775906821243,1.7969791138963275e-10,9.933908887023408e-9
GYPC,1457.5133839195803,-1.4501271412155348,0.22741565255322924,-6.376549392861672,1.811223544198695e-10,9.983715443629338e-9
OSCAR,999.4461055091779,-2.1049104271203483,0.33071353444166945,-6.364754411016123,1.9560245427325786e-10,1.0750806939191855e-8
ARHGAP6,467.70338188714993,-2.3553718170215023,0.3703029941595643,-6.3606610104982515,2.0088735265396412e-10,1.1009550545449437e-8
ZWINT,864.62277323778,2.766366100350555,0.43549395174578504,6.352249185691083,2.12189224712727e-10,1.1572678085247539e-8
SBSPON,399.29985727339647,-2.8606297475659006,0.450342963023999,-6.352113794244979,2.1237611838489085e-10,1.1572678085247539e-8
MASP1,382.79634273734825,-3.2089568380988034,0.5056225160623028,-6.3465465562918,2.2020193013595935e-10,1.1964932226646771e-8
LINC01272,1249.5640254186537,-2.3865262466882573,0.3761831235981451,-6.344054522864898,2.2379556500873201e-10,1.2125650613200388e-8
NQO1,11743.62732732635,3.6254818337811883,0.5718978111302337,6.339387497595416,2.3068038695899983e-10,1.2463275750940637e-8
RGS20,95.38710878054928,4.564593870430797,0.7206007625557558,6.334428309847391,2.3822290199408557e-10,1.2834427081444067e-8
LINC00163,17.60314171830176,-3.5369855386322193,0.5586281279764298,-6.3315564711081915,2.427003091294855e-10,1.3038817734415627e-8
CKAP2L,290.51203814409143,3.2917785858464437,0.5202669703292631,6.3270950753671045,2.498194437062393e-10,1.3383585478554484e-8
ADCY4,522.1855735797035,-1.6464760877833773,0.26041921664335255,-6.322406268652007,2.5752123393085383e-10,1.3757548945460068e-8
